symbol,GSM1559299,GSM1559300,GSM1559301,GSM1559302,GSM1559303,GSM1559304,GSM1559305,GSM1559306,GSM1559307,GSM1559308,GSM1559309,GSM1559311,GSM1559312,GSM1559313,GSM1559314,GSM1559315,GSM1559316,GSM1559317,GSM1559318,GSM1559320,GSM1559321,GSM1559322,GSM1559323,GSM1559324,GSM1559325,GSM1559326,GSM1559327,GSM1559328,GSM1559329,GSM1559330,GSM1559331,GSM1559332,GSM1559333,GSM1559334,GSM1559335,GSM1559336,GSM1559337,GSM1559338,GSM1559339,GSM1559341,GSM1559342,GSM1559343,GSM1559344,GSM1559345,GSM1559346,GSM1559347,GSM1559348,GSM1559349,GSM1559350,GSM1559351,GSM1559353,GSM1559354,GSM1559355,GSM1559356,GSM1559357,GSM1559358,GSM1559359,GSM1559360,GSM1559361,GSM1559362,GSM1559364,GSM1559365,GSM1559366,GSM1559367,GSM1559368,GSM1559369,GSM1559370,GSM1559371,GSM1559372,GSM1559373
TCTN3,9.145474184,9.901317506,9.962038434,9.972658725,10.57154586,9.462961132,9.313672563,9.773371837,9.722386256,10.12928553,9.441054508,9.324431819,10.2837039,9.29793989,10.48142874,9.707268463,9.374211558,9.963606702,9.850942197,10.34786959,9.83252911,10.30351865,10.30686765,9.449540269,10.59900176,10.32149318,10.93350565,10.27187598,10.22594964,9.726751461,9.896514757,9.888603616,10.22041532,9.939382627,10.03613068,10.09688588,9.902897705,9.461428822,9.334929628,10.06175652,10.0679066,10.02744851,10.14854383,9.983352158,10.08306018,9.970343023,9.640281385,10.50075364,10.03299066,10.4711764,9.780603065,10.11168204,9.917326933,9.636394314,9.292147225,10.29218455,9.679823089,9.624348934,9.309677517,10.24435219,10.25083236,9.322310376,9.597081058,9.132151934,10.43930866,9.556851557,10.19250616,9.656623739,10.23763621,9.410913927
TDG,9.336268902,9.429401326,9.088170731,10.07684158,8.866208489,8.364544235,9.507506291,9.293592852,10.29714998,9.206275215,9.6404587,9.60298491,9.707111106,8.221312816,9.99345086,10.66602781,9.295754515,9.091781329,8.793579794,9.286417388,8.909696948,9.236433888,8.708082914,9.939096695,10.01869757,8.890011907,10.31068299,9.570345411,9.003880794,10.85977538,9.895273344,9.364466994,9.576141317,9.247442024,9.409379095,9.727950194,8.577368138,9.608460639,9.169755952,8.601396462,8.93679269,8.82489545,10.13811533,10.07136074,9.375492351,9.793781991,8.276224249,9.203600254,8.956838927,9.912520619,9.753788921,9.344079804,9.207462185,10.31542274,9.536798342,9.496960034,9.945302413,9.936186706,9.750975138,9.905076863,9.371453092,9.733329233,9.965815637,9.225685316,9.726543489,9.055146748,9.542451459,9.573701462,10.39294361,9.434051644
TDH,5.348770281,5.319486832,5.725226198,5.479991248,4.746434635,5.90980258,5.494175583,4.836388039,5.84311496,5.72507466,5.585046123,5.863335646,5.293487162,5.616537827,5.798383134,5.203830964,5.391110786,5.733187883,5.266390363,5.348167678,4.843198378,5.616622965,5.670328384,5.439032739,5.994049654,5.369799771,5.214571891,5.442150805,5.829019379,4.871991609,5.090094419,5.836300951,5.208083763,5.643699748,5.454189631,5.45397916,5.718490638,5.582893561,5.023821543,5.065662621,5.305862864,5.492728998,5.604719505,4.937926851,5.727403075,5.173880546,5.372773909,5.365988501,4.967890982,5.178424375,5.377470888,5.264270523,5.324089994,5.783419813,5.568361357,5.944749324,5.558925252,5.151091272,5.555138861,5.462477666,5.580774478,5.347234587,5.07737355,5.084213148,5.276978218,5.115239055,5.345142915,5.347683356,5.210265912,5.199538834
TDO2,6.176252989,9.15864141,11.31331943,5.500116321,7.009090593,6.489733027,8.854163783,6.866662686,10.48773047,6.796274512,10.53857859,6.281323087,7.754339978,6.937607111,6.498360189,9.615067627,8.946707044,8.052779333,8.229411242,5.772432007,6.440618013,9.312478019,5.691400147,6.072499417,6.939708171,6.919238931,6.275915132,10.23106794,8.622570558,11.06993738,7.291104128,9.280764943,6.940593234,7.863646436,10.16478234,6.106872614,5.758622386,6.627785963,6.044720112,6.423807926,7.640730778,6.53569188,7.274452017,9.670394312,5.90577409,5.806371151,5.799004702,6.559988568,8.341217166,6.089379062,8.089491713,5.288045949,6.99669101,6.570095951,8.557549971,5.750428194,7.618217674,7.22704764,10.27113392,7.644389027,5.990559335,6.878803085,5.980049275,7.131894557,8.226498627,6.550780156,7.030697577,8.621911898,6.524792554,8.844439069
TDP1,8.870173824,8.533779463,8.386862213,9.135265582,9.330540472,8.285011301,8.458478653,9.357737715,9.499161718,9.192798746,8.762773977,8.725726638,9.322971195,9.216707108,9.035498657,9.379821846,8.641137905,8.636483027,9.952027233,8.840228851,8.250495793,8.965312532,8.511039949,8.871224163,9.718268498,9.197287055,9.499678509,8.870501091,9.204893851,9.388688453,8.724169952,8.395353007,8.974795296,8.536587321,8.288507391,8.934074475,8.69769689,8.308211054,8.747119373,9.177825578,8.641217178,8.746838842,8.922723207,9.120019675,8.466790901,9.096270547,9.104699605,9.779327228,8.894929931,8.615658102,9.076899366,9.027437602,8.956170912,9.58424895,9.031816792,7.890164738,8.119347633,8.741464722,9.02458172,9.247524066,8.835797454,8.896919237,8.829594765,8.381895103,9.583562223,9.319283567,8.829619797,9.408676702,8.865119375,8.851617991
TDP2,10.13767514,10.49920619,10.29742698,9.830485993,10.77640819,9.905517752,10.04067646,11.44308874,10.12988212,10.10717317,10.52898508,10.21302409,9.850238744,10.4085961,10.00708343,10.85437148,10.77456247,10.16754607,11.34447549,11.29425663,10.73461939,10.48787914,10.37907883,9.60658602,9.93763929,10.22794818,10.61892481,10.46780787,10.44904108,11.23812769,10.5892906,10.04517577,11.04055807,11.34878792,10.76447825,9.945622178,9.568918673,10.43084128,10.80979584,10.49241014,10.40285679,10.05300029,10.22470232,10.38425278,10.47645981,9.446458403,9.399262319,10.76204121,9.969537171,10.76982244,10.77018555,10.68274293,10.43847687,10.56106765,9.963181835,10.24673342,10.7121733,10.82141719,10.85342969,10.65264675,10.61837708,10.17503017,9.953508584,9.787952133,10.39684919,10.57158016,11.01451049,10.78654705,10.37642828,10.09150856
TDRD1,5.528760638,5.483326077,5.425684141,5.992028436,5.52162481,5.521274552,5.483195112,5.23008995,5.518165563,5.086322736,5.287633736,5.799843062,5.519512859,5.231059452,5.743132962,5.584712834,5.070723,5.49085496,5.637849675,5.54247014,5.467168031,5.337576809,5.800078988,5.68992469,6.036037043,5.208519244,5.397092777,5.063929301,5.427443199,5.173969954,5.789806468,5.709012881,5.471869253,5.455192161,5.49386146,5.141914608,5.828561251,5.511413107,5.664661733,5.382283252,5.366100553,5.543036965,5.600853337,5.713351976,5.249138619,5.229621932,5.879003288,5.418983128,5.524235316,5.965636244,5.232298581,5.847084955,5.462706167,5.274274231,5.349731791,5.24340226,5.428484233,5.339138452,6.154047264,5.281859304,5.552263685,5.391428695,5.36488173,5.79634911,5.703820107,5.597675526,5.270616395,5.216986036,5.255891229,5.704063931
TDRD10,6.943545012,6.497913307,6.903900202,7.028289066,6.517432199,7.26410508,6.689314037,7.139018316,6.767883453,6.912800797,6.62197906,6.948357239,6.81738893,7.192157812,6.853405662,6.716452684,6.56445651,7.082814672,6.912800797,6.818135144,6.720977248,6.705917643,6.963940838,6.704628523,7.049602184,6.912800797,6.764539231,6.700293511,6.731199695,6.466648512,6.652170974,7.197707934,6.53534771,6.93463562,6.555590458,7.246437634,6.723371292,6.912800797,6.493599942,7.261044581,6.924888681,7.206527926,7.019300535,6.895664022,7.074719577,6.789249662,7.230222985,7.197232508,6.788747713,7.032725619,7.017523974,7.391804954,7.153947235,6.944245807,6.782693471,6.75918168,7.009695029,7.012069613,7.24811977,6.772852847,6.796589927,6.940944645,6.784499383,6.930512417,7.17153266,7.00587938,6.725351642,6.647165524,6.863150158,7.016707665
TDRD12,7.776656801,7.28976081,7.380281728,10.08324335,7.207001594,7.620272548,7.172189113,7.346072164,7.440213938,7.474445559,7.671378833,7.685803056,7.574696904,6.972821314,7.281706748,8.227946176,7.009173374,8.130895181,7.461329147,7.480692447,7.590074649,9.922814213,7.384065305,7.140783259,7.754343044,6.976809069,7.456271773,7.00684086,7.631196212,7.247683976,7.537868335,7.618534768,7.084296194,7.720451942,7.242212909,7.192395088,7.327707609,7.31670856,7.548567002,7.15237,7.669411353,7.307775395,7.601144448,7.296684543,7.273740797,7.647711058,7.561888521,7.287015343,6.98665803,7.445010207,7.338024043,7.188948231,7.305558403,7.747674857,7.251871256,7.305780394,7.627249725,7.069051459,7.533884643,7.551387747,7.263979176,7.585627297,8.48486873,7.448280325,8.162831425,8.650338613,7.484555899,7.476023005,7.442751466,9.886123082
TDRD3,7.089329185,7.269438759,6.660694489,7.018381249,7.267731109,7.102039517,7.004895218,7.399704941,7.308680536,7.221901154,7.308120498,6.938498259,7.135070508,6.868536486,7.02171515,7.187418905,7.280030814,6.92956203,6.841737883,7.363997352,7.23916598,7.0187757,7.728953432,7.144154963,7.031687665,6.944552347,7.662150582,7.023319011,6.919636402,7.233928131,7.568909605,7.293275478,7.620373957,7.835281441,6.839798264,7.297187823,7.418421161,7.016378389,7.22273862,7.303907292,7.530234144,7.335405492,7.258629102,7.296423943,7.369041017,6.947580409,7.169961689,7.128484424,7.461842358,6.930798414,7.386089456,7.722581503,7.276680483,7.415453935,7.162212029,7.499189565,8.034930508,7.414306797,7.067030121,7.199819852,7.115221118,7.147274622,7.006560241,7.261362659,7.184474386,7.113149079,6.96397616,7.214900063,7.210175488,7.282445309
TDRD5,7.284828777,6.11487899,6.488606722,6.938210495,5.583048108,6.537375053,6.206792838,7.115669584,6.40294673,6.326329257,6.52574576,7.208630448,6.350891936,7.093297703,6.781111288,6.868058582,7.017296848,7.495813458,5.786791848,6.708655382,7.305457888,6.363898505,6.014715501,7.412578996,6.487714204,6.272909432,7.161499089,6.046341844,6.80027554,6.715704377,5.972940387,6.357801607,7.641303268,6.906918421,5.983336567,6.521745471,6.613052192,6.847243616,6.852282085,6.61829663,6.264680931,7.016601728,6.853549784,5.990083243,6.431216498,6.092745166,6.350943174,5.944973331,6.470798865,6.306815228,6.123325578,7.23527471,6.912547367,5.910670136,6.592140971,6.566339886,6.441962767,6.683022033,6.177810407,6.547574369,6.161405446,6.059912719,7.706284481,5.547589756,7.368495482,6.938967525,6.551853419,6.765836676,6.65262972,6.021831566
TDRD6,5.275689098,4.815514289,5.294808919,5.225327261,5.573144357,5.409311671,5.469519679,5.811071722,4.941961767,5.465769857,5.489384476,5.4393342,5.420967295,5.351426415,5.194170634,5.688970629,5.136221629,5.482211988,5.184115029,5.919691773,6.491592751,5.271547732,5.770922692,5.452401162,5.349901935,5.2595524,5.374797506,5.435501266,5.768345205,6.062648858,5.049579461,5.236950334,5.467854598,5.853687184,5.061178918,5.198557836,5.337028229,5.229592384,5.546047191,5.044588324,5.33771442,5.556356058,6.266190264,5.154800938,5.399714708,5.251796602,5.2363444,5.386357102,5.114759387,5.589182879,5.979646824,6.427601344,5.82052005,5.188923747,4.97733241,5.783127541,5.243416645,5.25198831,5.392152713,5.400998799,5.355640599,5.189265213,6.762588918,5.956941835,5.23930798,5.697749152,5.175894428,6.076679706,6.785652442,5.826805716
TDRD7,9.784657924,8.570606491,9.332004368,8.936936837,9.776388664,8.351956603,9.513083083,9.867063359,8.334766945,8.37897091,9.302405177,8.675746026,8.695747255,9.167629924,8.366136335,9.279195626,8.532202532,8.632490184,9.176551538,8.354507626,8.061794527,8.564266125,8.709530673,7.83173639,7.619259014,8.536035336,8.688338809,9.30817814,9.297666616,9.596257661,8.787593446,7.649762075,9.347908924,8.742806694,8.425950102,8.671334114,7.763847499,9.239259804,10.8962793,8.678886634,8.72820311,8.105380289,7.996049238,8.293662542,8.007189333,8.579391397,8.496569966,8.373067443,8.526385934,9.170196953,8.054055838,8.752735376,9.051463289,8.180554849,8.73842543,8.436574132,9.113462823,8.247754229,8.497878188,8.534479721,8.935286839,8.888570584,8.406887808,8.96453937,7.819202987,7.476057989,9.586412366,9.089716105,9.518585985,9.649261428
TDRD9,5.192499411,7.602432992,4.75493418,4.837861874,4.593453485,4.752469908,4.786164694,9.873044535,8.452814729,4.733965814,4.903714331,5.22497344,4.701766617,4.995357948,4.942557013,5.112593819,5.709465323,4.918917634,6.763746613,4.770079666,4.498014153,4.599245892,4.498312255,4.531530096,4.662081756,5.106919616,5.33060378,4.848580612,4.98442742,5.005391375,4.839894109,4.998244849,4.551003414,4.334893873,4.416436051,7.689520714,5.463723131,4.655853199,6.231727672,4.538682216,4.936065426,4.725318418,5.111271295,4.936108649,4.860956073,4.387152857,4.865278842,4.800357724,4.905820094,4.803346006,5.94419299,4.791107643,5.521594795,5.182055058,6.260458841,4.487327112,5.447733958,4.14285849,4.684142888,5.005108849,4.678286334,4.810025062,4.993451122,4.876664689,5.324092599,5.777114423,5.157649491,9.479897108,5.255586733,5.175705277
TDRG1,8.420592857,8.304737237,8.382910496,8.595362931,8.047677617,8.49351154,8.693119778,8.080393467,8.291207862,8.183566246,8.233566601,8.807187214,8.355296015,8.591669921,8.563397283,8.264148384,8.416271497,8.439742023,8.285364078,8.576817788,8.665291308,8.085702501,8.88113923,8.43478051,8.553302089,8.076542187,8.14512087,7.843913805,8.307677313,8.180550569,8.301768481,8.373096426,8.185113971,8.40759066,8.077245392,7.925272613,9.189779722,8.200469644,8.322321579,8.497815614,8.54589356,8.790168362,8.503058369,8.61522177,8.619517861,8.416271497,8.890575069,8.433330025,8.495242113,8.577308698,8.771707044,8.581193206,8.227669373,8.154025857,8.503878077,8.120600056,8.416271497,8.47107887,8.729340314,7.854779727,8.464177098,8.72550212,8.420087957,8.879340605,8.871906324,8.505225141,8.142413326,8.271424517,8.605739824,8.583886012
TDRKH,8.174037738,7.909834117,7.972014564,7.272931659,8.265355887,7.468136496,6.351641527,8.527384162,8.215661983,6.930740894,8.152965886,8.424621696,8.428097186,6.898994282,7.228466164,9.091672927,8.808684159,8.07054936,6.990520835,9.45085271,8.407672569,7.701933407,6.396034341,8.811076916,9.151095157,7.007558306,8.950186122,7.87696184,8.466764309,7.831940258,8.258840881,7.879451934,8.465820711,7.662505087,7.975388236,8.702717771,6.810464189,8.129837058,7.745906394,8.296711478,8.298872881,5.786888537,9.006873387,6.782500434,7.46633306,7.757352167,5.993773977,7.793168671,7.595681738,7.30044736,7.15363585,7.229044795,8.247037228,7.774807359,6.251659745,6.233070197,8.026449127,8.730977377,8.346476513,7.892049756,7.123911002,7.161205158,10.53221765,6.763371109,8.749102136,7.643631283,7.974282244,8.081404865,7.758628078,6.867811867
TDRP,7.361218199,7.56787555,8.016628158,8.735494648,8.930338756,7.52272928,7.95231192,7.185303385,7.529618136,7.864079948,7.910197723,7.980182676,8.188805087,7.816259924,9.30597519,8.332858299,7.457372807,8.09824932,6.718855148,7.786282582,7.54861614,8.000287891,9.328112534,7.47045797,7.789071495,8.36741375,7.981397468,7.505469786,7.521673056,8.332386206,7.191962382,7.97001218,7.923974529,8.198624924,7.744507314,7.398946807,8.670876058,7.530329618,7.948978419,6.657155231,7.671541816,7.940356226,7.988387113,7.752351957,8.023360212,8.101071278,7.100359653,6.880098057,7.974471742,8.17550977,7.197567802,9.442644383,7.59481706,8.132136553,7.924714254,8.628048341,8.03866404,7.684660869,7.343512272,8.823844342,8.311362201,7.16067976,7.583662768,6.971954055,7.611509742,8.334422571,7.627238364,8.886970488,9.178444583,8.472541251
TEAD1,11.27058835,11.17243996,10.74865378,10.83426751,9.757053253,10.72958263,10.13029336,10.74838597,10.68608672,10.19662566,10.9458029,10.43692364,11.06828518,9.901856527,12.11712257,11.35917352,10.79592669,10.90841143,9.840685397,10.91240472,11.02064558,10.58875803,9.878871605,11.37534148,10.86655701,10.30212306,10.91689316,11.12904966,10.50290236,11.25868749,10.22005699,10.90471904,10.33649149,9.93348373,11.02221254,11.40807973,10.73244316,10.4960602,10.90070618,10.71681096,10.67687365,8.77365423,11.29516673,10.60227744,10.70909965,11.54589259,8.758638619,10.54111625,10.45422047,10.34011095,11.27937628,10.2620359,10.32816787,10.29233229,9.729485911,10.74950871,10.43421916,10.36897547,10.6238462,10.18319505,10.79258007,10.29387185,10.98315898,9.190020388,10.10332998,10.66796657,11.02011749,10.08816364,10.94377306,10.75721072
TEAD2,10.90144876,9.558522466,9.647928899,9.177795137,9.635470488,9.032795649,10.19793329,10.38530286,9.356743818,8.855424665,8.763047437,9.106531106,10.69640222,9.27880987,9.149506711,9.846688762,9.890703223,8.468055309,9.56121619,9.541810439,9.500407484,9.033155547,8.0631154,10.15458681,9.08409619,9.491992021,10.37937753,10.17972421,10.14407368,10.24794074,9.057194421,9.439880278,9.384952998,9.402179364,9.080993563,10.12639754,8.336859876,10.42751338,9.51993138,8.314551475,9.435780502,8.726274073,9.672700753,9.54238752,9.58769708,8.613205561,7.873521826,8.902323556,9.981660886,10.30522016,10.0752833,9.003736212,9.112532215,10.78406468,9.951016257,9.238597498,9.734660609,9.893740489,9.180106447,8.944143976,9.01981258,9.704394058,10.2289357,10.05371985,10.90342862,9.927519469,10.12116136,9.695864694,9.851892046,10.00743866
TEAD3,8.274880421,8.278700553,8.406989329,7.003194083,8.162910295,7.925790406,8.062349643,8.547796894,8.478303875,8.073964587,8.508907606,7.479226994,8.535974663,8.112549884,7.513266907,8.253325518,8.872741086,7.954981051,9.10104771,7.687700363,8.080597119,8.78650436,8.206236998,8.549125873,8.546258035,7.97017433,9.188783927,8.596901852,7.986498802,7.764474975,8.643884198,7.622597336,7.761699555,8.237278156,8.287396426,8.466395548,7.374640542,8.066250365,8.397281844,8.542615514,7.77460433,8.248311204,8.56822095,8.664426757,7.688799181,7.484420798,7.968975798,8.699377282,8.485138522,8.599945457,8.312245754,8.321188673,7.739673659,8.536983312,7.496864939,7.373323274,8.031574967,8.019000199,7.966091118,8.781113148,8.584333905,9.117219057,8.50003313,7.795765489,8.964320383,9.013192787,8.376368851,9.024172652,7.884426908,8.054047041
TEAD4,9.73477567,9.411254255,9.397205944,10.06677269,9.789202967,9.634131126,9.322272243,8.752053641,9.528988185,9.682140566,9.493240819,8.66973072,9.202909164,9.214673961,9.3325005,9.365906551,9.415444649,8.904508117,9.368160579,8.860876988,9.914963783,9.17917418,9.190719556,9.185225449,9.973302117,9.306606996,9.707995497,9.635388891,9.454134323,9.044277186,9.192785151,9.404344175,9.208391594,8.916923815,9.42133293,9.755648908,9.346074426,9.77457675,8.887159343,10.60823528,8.618316732,9.354992768,9.103975361,9.330029307,9.059259574,9.433513239,9.871131935,8.558599439,9.051145839,9.405708506,9.278959247,9.590190773,9.529050169,9.785157864,9.776138409,9.036423003,8.956581389,9.30278324,9.274707123,9.358630331,9.333858151,9.577636734,9.41171824,9.762125758,9.498205267,9.701641775,9.697057911,8.995228374,9.718074146,9.797707693
TEC,7.635836131,6.682610252,7.264093695,7.015483099,7.18511639,7.608689134,6.734840043,7.617827366,7.205432653,7.28008171,7.249336045,6.973782745,7.508030887,7.498116986,7.235404391,7.993718532,7.175984223,7.670454741,7.469270046,7.200857471,7.19011386,6.989095538,6.946369671,7.911500036,7.33360494,7.071528159,7.556606729,7.196725781,7.213890575,6.939614948,6.646119729,7.422319654,7.340873198,7.61681592,7.164283592,7.671146392,6.772672134,7.264093695,6.968964837,6.769552773,7.537580297,7.209126712,7.767096793,6.933307676,7.381131392,7.358174564,7.415019601,7.15648239,7.247561325,7.254983258,7.094549787,7.067860186,7.298295387,7.374033865,7.314451696,7.072924442,7.432695172,6.886433637,7.300672792,7.229735536,7.573958727,6.913366012,7.264093695,6.819341178,6.943750354,7.076582787,7.360492405,7.635321729,7.221137461,7.050558493
TECPR1,9.405734762,9.085223803,8.737348215,8.753204711,9.066649118,8.889838022,10.0042898,9.564763079,9.074085686,8.889941002,8.542042197,8.520950125,9.341285787,8.782254159,8.136273956,9.296517044,9.313133378,9.201875893,9.086292704,8.657483215,9.272506613,9.445472624,8.544510079,9.340914705,8.665676494,9.301454698,8.907079739,9.136848395,8.626739565,9.282002065,8.869950989,8.450274798,8.895833522,8.926722582,9.407827517,9.476430924,9.018245776,9.298849358,9.45157758,9.545852735,9.054413282,9.470805053,8.574324802,9.345494673,8.626739565,8.935639323,9.01656469,8.125157969,9.929564554,9.730878488,8.634351841,8.85943397,9.188575515,8.806289106,9.18403306,8.782037933,8.906776617,9.400870508,8.872871784,9.529228169,8.829067766,9.325220648,8.871986547,9.56090346,9.306595002,8.705833431,8.940467104,9.472372319,9.627921202,8.819776173
TECPR2,9.18376723,8.807550327,7.884287539,8.35264257,8.899733671,8.252749292,7.745680076,8.588667786,8.625220044,8.344731709,8.749863404,7.898746651,8.649102119,8.060624711,8.025197394,8.771290181,8.146440008,8.482049398,8.593199044,7.620960736,7.622897808,8.795510016,8.291878619,9.898752802,9.041509319,8.836585361,8.519723143,8.702784667,8.442129191,8.465109935,7.771383136,7.800403309,7.980049516,7.677835729,7.659545126,9.269243141,8.958427576,7.959285007,7.926099734,8.226444002,8.110478326,7.959964216,7.982629835,8.346372752,8.301475614,8.265844143,7.966024763,8.718671984,8.535555844,7.770088293,7.921550404,8.878876173,7.611681346,9.382286778,8.822428562,8.375031502,7.852296941,8.293753033,8.774449521,9.032113883,8.71838657,8.60270014,8.50796591,7.415804489,8.880349102,8.181407262,8.822386387,8.453696024,8.901256228,8.236764362
TECR,10.16345079,10.43527746,10.22651075,10.20461283,9.509115325,9.423256789,10.28010939,10.2874692,10.57770894,9.550107175,10.87899329,10.46075082,10.2911954,10.13969355,11.15350859,11.22481119,9.95693635,11.06152449,11.02929452,10.99442865,10.35239272,10.26266791,10.33737254,10.67727733,10.24040388,10.25402092,10.0916089,10.11612654,9.826224641,9.806974923,10.80292,10.02295036,10.87746818,10.32802001,10.85933965,10.36334922,10.30686443,10.36441542,9.738435045,10.48187197,10.69692049,10.29310702,10.10492385,10.20237653,11.67460511,10.24154195,10.07238168,10.66925086,10.17795983,9.35874699,10.52822019,9.990204622,10.01966617,10.70004029,9.979080849,10.04866451,10.62367844,10.19715226,9.687174607,10.14405268,10.14138494,9.949843564,10.69100002,10.11096245,9.068562903,9.890498247,10.05013706,9.950559451,9.705439665,10.39071347
TECRL,3.260591324,3.329356376,3.281721622,3.261672055,3.23087943,3.260719178,3.361592334,3.261928765,3.385734968,3.341562016,3.422644876,3.468124858,3.252458619,3.386854024,3.270894393,3.421300903,3.264183177,3.389138251,3.248411107,3.390943472,3.450484272,3.430940803,3.511538313,3.163577366,3.360422938,3.2918287,3.314494832,3.537203199,3.266775837,3.365552116,3.357053658,3.219132249,3.222101535,3.311489802,3.343349176,3.310234276,3.562342537,3.331714452,3.314612788,3.261996703,3.361581347,3.332174796,3.333019559,3.311489802,3.408169915,3.294832643,3.308711478,3.313240457,3.417870768,3.239289789,3.234945677,3.269757955,3.266971224,3.275253319,3.346775696,3.422388586,3.47572417,3.322088249,3.359082052,3.490613997,3.177143296,3.230707913,3.345176858,3.37523361,3.367408466,3.217882748,3.465736368,3.299636653,3.383299779,3.242977795
TECTA,6.790195442,6.65042606,6.702537976,6.817752112,6.516725668,6.753609528,7.096461471,6.809622928,6.910542597,6.627399261,6.650490056,6.954276711,6.862731577,6.720212346,6.251491186,6.989059528,6.76016611,6.694757819,6.867339484,7.184993386,7.679770618,6.804187673,6.918815995,6.872507583,6.623320628,6.927479603,6.892060369,7.118079439,6.504415959,6.947966135,6.933323137,6.88856561,6.705209954,6.752537145,6.388824379,6.785576936,6.626038133,6.621086181,7.098774216,6.60724204,6.826464624,7.06560847,6.804187673,7.157871445,6.807408046,6.800324023,7.375526833,6.890284417,6.758897237,7.125936276,7.137606753,6.938226137,6.62817449,6.689119646,6.788412118,6.886739942,6.861575618,6.818261418,6.846940491,6.725223892,6.809296713,6.935061676,7.086202828,7.088132018,6.79617431,6.91043371,6.598394273,6.876296883,6.97627997,7.092608176
TECTB,6.956708931,6.943611146,7.257109182,7.437749045,7.109589719,7.169215221,7.071088303,6.912904619,7.35638654,7.258818894,7.284259375,7.49058815,7.252080597,7.387119656,7.288045154,6.891619958,6.983075309,7.228322515,7.076399979,7.349354207,6.602987177,6.88187976,7.137944529,7.255919281,7.081432091,7.080720605,6.966881223,6.821926032,7.309827374,6.675823741,6.848859472,7.263468386,6.811512022,7.17098102,7.155521734,7.154279181,7.578129302,7.086087235,7.063642143,7.13786189,7.188557185,7.319900179,7.470076374,6.909807636,7.247704092,6.830012162,7.074873686,6.784948445,6.693802773,6.721341021,7.109589719,7.156896181,7.164046567,7.241151944,7.189716882,7.295427623,7.388023481,6.935849508,7.019204245,6.921390364,7.157947948,7.078559996,7.047351563,7.078449405,7.180180474,7.16832149,7.024622625,6.869709526,7.050955653,6.996468921
TEDDM1,4.820005432,4.690311669,5.173749187,4.915916818,5.00107579,5.47023832,4.78007508,4.748206075,5.408579229,5.3738391,4.900700313,5.61617265,4.970710168,5.52512868,5.560443477,4.808831617,4.889947204,5.262006397,4.88617895,5.013925887,4.588328983,4.858829169,5.082170482,4.918775206,5.15507474,5.138168408,5.203964072,4.552389443,5.069776198,4.584054899,4.627664972,5.473745363,4.827900304,5.35847328,4.949205384,4.861337311,5.286658058,5.070391191,4.794800648,5.030840328,4.859741013,4.970443468,5.501947829,4.805245592,4.986432208,4.886266303,5.267319487,5.053780351,5.292074732,5.069776198,4.828418416,4.878443234,5.397551967,5.040194648,5.016547432,5.038683703,4.804844097,4.670373964,5.569198497,4.680867041,5.081050645,5.081697063,4.774286665,4.967838365,4.762194308,4.91559998,5.016251865,4.655740409,4.954835072,5.024484192
TEF,8.20958901,9.251052696,7.670111358,8.264955418,7.914558213,8.546165955,8.531085922,7.854663558,8.324622737,8.64017931,9.120437268,7.630370732,8.215876148,7.888179014,7.624948396,8.102725026,7.838457916,8.581256382,7.589100644,8.688050508,9.878866245,8.729573866,9.313750817,7.843077275,7.366029154,8.316798408,7.525975549,8.158579245,8.130413425,8.126822767,8.405542423,7.774082377,8.251926864,8.443614882,7.896267641,8.611362427,8.539443127,7.886177937,8.988395369,8.969697587,8.198735065,8.479508649,8.153764994,8.642003874,8.540573624,8.316667772,8.523077351,7.831436527,8.50725744,7.608039741,8.03457869,9.171439283,7.534911297,8.120360181,7.812944793,8.587649921,8.934162711,8.666374751,8.637313746,8.505567837,8.255646719,8.291174016,8.681645157,7.585398321,8.649551533,9.021368949,8.017408742,8.231472677,8.393659354,7.640555221
TEFM,8.253736358,8.307501613,7.689920047,8.091180274,8.580296393,7.8970935,7.763171936,8.645983172,7.577467667,7.759932807,9.201053216,8.044928266,8.378436859,7.964994146,7.832030356,8.373079618,8.159685158,9.005859411,8.22392509,8.212641107,7.853491369,7.8283602,8.431871256,8.305136932,7.739052505,8.499585104,7.658297131,8.242922119,8.180418657,8.522878059,8.27968527,7.757160896,7.613973792,8.191690412,7.876670507,7.695904049,7.99079216,8.0481365,8.423553492,8.810313237,8.361835515,7.634634137,8.602706675,8.299940943,8.348485361,7.886113304,7.50827125,8.177033541,8.334406122,8.356916604,7.882326059,8.448715488,7.935831491,9.184546928,8.259541497,8.356641337,8.104395704,8.21220337,8.65312526,7.812707726,7.969108069,8.071421671,8.842985847,7.915230439,8.713404076,8.220996659,8.387919704,7.898185316,7.758140584,7.790557786
